type,lat,lon,highway_type,destination,destination_ref,ref,name
ramp,43.7365214,-79.6283106,motorway_link,,2,,
ramp,43.7362851,-79.6274056,motorway_link,,427 North,,
ramp,43.6379867,-79.5588418,motorway_link,,427 North;427 Nord,,
ramp,43.6396768,-79.5621035,motorway_link,,427 South,,
ramp,43.640523,-79.5616419,motorway_link,,,,
ramp,43.6399644,-79.5605353,motorway_link,,,,
ramp,43.6320364,-79.5574937,motorway_link,Dundas Street;Cloverdale Road,,,
ramp,43.6156317,-79.5517918,motorway_link,Hamilton,QEW,,
ramp,43.6149504,-79.5516324,motorway_link,Hamilton,QEW,,
ramp,43.6156831,-79.5516034,motorway_link,Toronto,,,
ramp,43.6157701,-79.5510597,motorway_link,,,,
ramp,43.6150574,-79.5507852,motorway_link,,,,
ramp,43.6134522,-79.5480246,motorway_link,Toronto,,,
ramp,43.6139861,-79.5492397,motorway_link,,,,
ramp,43.6141435,-79.5485069,motorway_link,,,,
ramp,43.6134412,-79.5505733,motorway_link,,,,
ramp,43.6121148,-79.5511653,motorway_link,,,,
ramp,43.6128025,-79.5518052,motorway_link,Hamilton,QEW,,
ramp,43.6132316,-79.5516174,motorway_link,Hamilton,QEW,,
ramp,43.6113424,-79.5463601,motorway_link,,427 North,,
ramp,43.6130114,-79.5496385,motorway_link,Toronto,,,
ramp,43.6136601,-79.5482561,motorway_link,Toronto,,,
ramp,43.6140679,-79.5484732,motorway_link,,,,
ramp,43.6137208,-79.5494035,motorway_link,,,,
ramp,43.6153075,-79.5494983,motorway_link,,,,
ramp,43.6153807,-79.5497554,motorway_link,,,,
ramp,43.6175867,-79.5523768,motorway_link,Hamilton,QEW,,
ramp,43.616807,-79.5521195,motorway_link,Hamilton,QEW,,
ramp,43.6168186,-79.5519871,motorway_link,Toronto,,,
ramp,43.6176044,-79.5522771,motorway_link,Toronto,,,
ramp,43.6165019,-79.5514072,motorway_link,,,,
ramp,43.6170993,-79.5515064,motorway_link,,,,
ramp,43.6170934,-79.5517112,motorway_link,,,,
ramp,43.6156676,-79.5490659,motorway_link,,427 North,,
ramp,43.6125079,-79.5483416,motorway_link,,,,
ramp,43.6128001,-79.548074,motorway_link,,,,
ramp,43.6148131,-79.5456423,motorway_link,Pearson Airport,427,,
ramp,43.6148728,-79.5450548,motorway_link,Pearson Airport,427,,
ramp,43.6148269,-79.5450136,motorway_link,,,,
ramp,43.6147352,-79.5456102,motorway_link,,,,
ramp,43.613074,-79.6327493,motorway_link,Hamilton,403 West,,
ramp,43.6137541,-79.6313743,motorway_link,Hamilton,403 West,,
ramp,43.618945,-79.6344553,motorway_link,Hamilton,17;403 West,,
ramp,43.6182816,-79.6333344,motorway_link,Hamilton,17;403 West,,
ramp,43.6457652,-79.3712429,motorway_link,,,,
ramp,43.6181369,-79.7038889,motorway_link,Toronto,401 East,,
ramp,43.621083,-79.7082303,motorway_link,London,401,,
ramp,43.7290688,-79.4582204,motorway_link,,401 West,,
ramp,43.7197073,-79.4975684,motorway_link,Express,,,
ramp,43.7193406,-79.4987281,motorway_link,Express,,,
ramp,43.7178623,-79.5025741,motorway_link,,,,
ramp,43.7178592,-79.501306,motorway_link,,,,
ramp,43.5532326,-79.6947512,motorway_link,Toronto,403 East;403 Est,,
ramp,43.6575981,-79.6847567,motorway_link,,5,,
ramp,43.6656057,-79.6944694,motorway_link,Highway 407 ETR,407 ETR,,
ramp,43.6651287,-79.6940888,motorway_link,Highway 407 ETR,407 ETR,,
ramp,43.6648815,-79.6962363,motorway_link,Highway 410 South,410 South,,
ramp,43.6644772,-79.695526,motorway_link,Highway 410 South,410 South,,
ramp,43.6647184,-79.6961061,motorway_link,,410 South,,
ramp,43.6676388,-79.6988598,motorway_link,,5,,
ramp,43.660972,-79.6908891,motorway_link,,410 South,,
ramp,43.6650159,-79.6961981,motorway_link,,5,,
ramp,43.6627319,-79.6939153,motorway_link,,5,,
ramp,43.6644284,-79.6864518,motorway_link,,410 North,,
ramp,43.6617911,-79.6894335,motorway_link,,410 North,,
ramp,43.6651924,-79.6938885,motorway_link,,410 North,,
ramp,43.6655791,-79.694658,motorway_link,,410 North,,
ramp,43.6520921,-79.6800326,motorway_link,,,,
ramp,43.6508945,-79.6794436,motorway_link,,410 South,,
ramp,43.8402189,-79.406869,motorway_link,,407 ETR West,,
ramp,43.8398884,-79.4068761,motorway_link,,407 ETR West,,
ramp,43.5287654,-79.643115,motorway_link,,1,,
ramp,43.5207245,-79.6515533,motorway_link,,1,,
ramp,43.5241792,-79.6478527,motorway_link,Toronto,QEW,,
ramp,43.5251298,-79.6491787,motorway_link,Hamilton,QEW,,
ramp,43.4711799,-79.6746396,motorway_link,Hamilton,QEW;403,,
ramp,43.471478,-79.6735088,motorway_link,Hamilton,QEW;403,,
ramp,43.4713543,-79.6744103,motorway_link,Hamilton,QEW;403,,
ramp,43.468032,-79.6763385,motorway_link,Royal Windsor Drive,,,
ramp,43.4738552,-79.6701695,motorway_link,,,,
ramp,43.6177491,-79.6320853,motorway_link,Hamilton,17;403 West,,
ramp,43.4751739,-79.6690349,motorway_link,Hamilton,QEW;403,,
ramp,43.4709467,-79.6746049,motorway_link,Hamilton,QEW;403,,
ramp,43.8276009,-79.5429244,motorway_link,Rutherford Road,73,,
ramp,43.4104734,-80.3913231,motorway_link,,38,,
ramp,43.7225958,-79.7610679,motorway_link,,,,
ramp,43.7226301,-79.7685753,motorway_link,,410 South,,
ramp,43.7260082,-79.7644582,motorway_link,,410 North;410 Nord,,
ramp,43.7251766,-79.7657594,motorway_link,,410 South;410 Sud,,
ramp,43.7294095,-79.7684038,motorway_link,,,,
ramp,43.7281449,-79.7622678,motorway_link,,410 North;410 Nord,,
ramp,43.7431945,-79.7843041,motorway_link,,,,
ramp,43.7352376,-79.7742214,motorway_link,,,,
ramp,43.7366915,-79.7800992,motorway_link,,410 South;410 Sud,,
ramp,43.7378688,-79.7788219,motorway_link,,410 South,,
ramp,43.7386826,-79.7774531,motorway_link,,410 North;410 Nord,,
ramp,43.7402418,-79.7756867,motorway_link,,410 North;410 Nord,,
ramp,43.7131078,-79.7483257,motorway_link,,,,
ramp,43.7177216,-79.7551447,motorway_link,,,,
ramp,43.7151446,-79.7525538,motorway_link,,410 South,,
ramp,43.7160441,-79.7512794,motorway_link,,410 North;410 Nord,,
ramp,43.7163103,-79.7511759,motorway_link,,410 North;410 Nord,,
ramp,43.7030534,-79.7345596,motorway_link,,107,,
ramp,43.7059786,-79.7378026,motorway_link,,410 North,,
ramp,43.7052752,-79.7387285,motorway_link,,410 South,,
ramp,43.7037271,-79.7402704,motorway_link,,410 South,,
ramp,43.707942,-79.7357779,motorway_link,,410 North,,
ramp,43.7080065,-79.742024,motorway_link,,107,,
ramp,43.6995177,-79.7297588,motorway_link,,,,
ramp,43.7012976,-79.735453,motorway_link,Toronto,410 South,,
ramp,43.6824419,-79.7080145,motorway_link,,15,,
ramp,43.6878495,-79.7094075,motorway_link,,410 North,,
ramp,43.6883089,-79.7154122,motorway_link,,15,,
ramp,43.6832099,-79.7142708,motorway_link,,410 South,,
ramp,43.6852652,-79.7122227,motorway_link,,410 South,,
ramp,43.5088387,-79.6877077,motorway_link,,5,,
ramp,43.5089168,-79.6965157,motorway_link,Hamilton,403 West,,
ramp,43.5151617,-79.6993147,motorway_link,,5,,
ramp,43.6557228,-79.6196056,motorway_link,,401 East;401 Est,,
ramp,43.6580499,-79.615707,motorway_link,Highway 401 East,401,,
ramp,43.6585096,-79.6150305,motorway_link,Highway 401 East,401,,
ramp,43.662506,-79.6081362,motorway_link,Brampton,4;410,,
ramp,43.8457721,-79.33068,motorway_link,,407 ETR West,,
ramp,43.8444656,-79.3305969,motorway_link,,407 ETR East,,
ramp,43.6096196,-79.7355322,motorway_link,,,,
ramp,43.638932,-79.7378743,motorway_link,,18,,
ramp,43.642849,-79.7352401,motorway_link,,18,,
ramp,43.6394506,-79.7319063,motorway_link,,407 ETR East,,
ramp,43.6409403,-79.7364509,motorway_link,,407 ETR East,,
ramp,43.641249,-79.742391,motorway_link,,407 ETR West,,
ramp,43.6411924,-79.7373772,motorway_link,,407 ETR West,,
ramp,43.5546272,-79.7602147,motorway_link,,407 ETR East,,
ramp,43.5550743,-79.7676039,motorway_link,,3,,
ramp,43.5684169,-79.7857374,motorway_link,,7,,
ramp,43.5737362,-79.7876124,motorway_link,Toronto,407 ETR East,,
ramp,43.5744319,-79.7945206,motorway_link,,7,,
ramp,43.5712495,-79.7902034,motorway_link,Toronto,407 ETR East,,
ramp,43.5713541,-79.7903325,motorway_link,Hamilton,407 ETR West,,
ramp,43.5060912,-79.6675189,motorway_link,,19,,
ramp,43.5133783,-79.6600149,motorway_link,,19,,
ramp,43.5520684,-79.7628915,motorway_link,,407 ETR East,,
ramp,43.5524595,-79.762394,motorway_link,,407 ETR East,,
ramp,43.552574,-79.7625417,motorway_link,,407 ETR West,,
ramp,43.5505891,-79.7646635,motorway_link,,407 ETR West,,
ramp,43.5520547,-79.7631906,motorway_link,,407 ETR West,,
ramp,43.5696466,-79.792033,motorway_link,Hamilton,407 ETR West,,
ramp,43.5718653,-79.7896888,motorway_link,Hamilton,407 ETR West,,
ramp,43.5718673,-79.7894343,motorway_link,Toronto,407 ETR East,,
ramp,43.529502,-79.7293545,motorway_link,Highway 403,403,,
ramp,43.5298085,-79.7307904,motorway_link,Highway 403,403,,
ramp,43.5282011,-79.7261053,motorway_link,Highway 403,403,,
ramp,43.5275672,-79.7249076,motorway_link,Highway 403 Hamilton,,,
ramp,43.5275705,-79.7250169,motorway_link,Highway 403 Eastbound,,,
ramp,43.5252932,-79.7257049,motorway_link,,403,,
ramp,43.5254319,-79.7248301,motorway_link,,403,,
ramp,43.581578,-79.581476,motorway_link,Toronto,QEW,,
ramp,43.5848264,-79.5855477,motorway_link,Hamilton,QEW,,
ramp,43.5811072,-79.5856401,motorway_link,,17,,
ramp,43.586011,-79.5805825,motorway_link,,17,,
ramp,43.5271494,-80.2600414,trunk_link,Acton;Cambridge,,,
ramp,43.5276673,-80.2609323,trunk_link,Acton;Cambridge,,,
ramp,43.5275364,-80.2632695,trunk_link,Fergus;Mount Forest,6 North,,
ramp,43.7588612,-79.7964974,motorway_link,,410 North;410 Nord,,
ramp,43.7551433,-79.807374,motorway_link,,14,,
ramp,43.4275208,-79.7216581,motorway_link,,,,
ramp,43.743937,-79.8262886,motorway_link,Brampton,,,
ramp,43.7424977,-79.8320344,motorway_link,Orangeville,10 North,,
ramp,43.7404128,-79.8317403,motorway_link,Mississauga,410 South,,
ramp,43.7423649,-79.8367464,motorway_link,Brampton,,,
ramp,43.7404844,-79.8327581,motorway_link,Brampton,,,
ramp,43.7525709,-79.7917582,motorway_link,,14,,
ramp,43.6008506,-79.5644642,motorway_link,,4,,
ramp,43.5997057,-79.565191,motorway_link,Toronto,QEW,,
ramp,43.6293856,-79.5555983,motorway_link,,427 North,,
ramp,43.6294081,-79.5550072,motorway_link,,427 North,,
ramp,43.6149145,-79.5480202,motorway_link,,427 North,,
ramp,43.6119889,-79.5475546,motorway_link,Hamilton,QEW,,
ramp,43.6127832,-79.5491791,motorway_link,,,,
ramp,43.4895881,-79.7610665,motorway_link,,,,
ramp,43.4849089,-79.7667467,motorway_link,,407 ETR West,,
ramp,43.6385807,-79.3923156,motorway_link,,,,
ramp,43.611014,-79.5486041,motorway_link,,,,
ramp,43.6143043,-79.5477123,motorway_link,,,,
ramp,43.7167277,-79.5202622,motorway_link,Black Creek Drive,,,
ramp,43.7158688,-79.5199127,motorway_link,Black Creek Drive,,,
ramp,43.7157874,-79.5171226,motorway_link,Highway 401 East,401 East,,
ramp,43.7169078,-79.519371,motorway_link,Highway 401 East,401 East,,
ramp,43.7169265,-79.5188194,motorway_link,Barrie,400 North,,
ramp,43.7161208,-79.5184505,motorway_link,Barrie,400 North,,
ramp,43.716104,-79.5178359,motorway_link,,401 West,,
ramp,43.7169761,-79.5184507,motorway_link,,401 West,,
ramp,43.7146753,-79.5185806,motorway_link,Black Creek Drive,,,
ramp,43.7153452,-79.5194451,motorway_link,Black Creek Drive,,,
ramp,43.7151096,-79.5264512,motorway_link,Barrie;Black Creek Drive,400 North,,
ramp,43.7151424,-79.5262466,motorway_link,Barrie;Black Creek Drive,400 North,,
ramp,43.7153325,-79.5265503,motorway_link,Barrie,400 North,,
ramp,43.7153822,-79.5262832,motorway_link,Barrie,400 North,,
ramp,43.7151205,-79.5278601,motorway_link,Barrie,400 North,,
ramp,43.7116704,-79.5059135,motorway_link,,400 North,,
ramp,43.7117192,-79.5063438,motorway_link,,400 North,,
ramp,43.7176858,-79.5194023,motorway_link,Barrie,400 North,,
ramp,43.717918,-79.5195739,motorway_link,Barrie,400 North,,
ramp,43.7176639,-79.5199074,motorway_link,Highway 401 East,401 East,,
ramp,43.7173765,-79.5197101,motorway_link,Highway 401 East,401 East,,
ramp,43.6925427,-79.5711517,motorway_link,,,,
ramp,43.692301,-79.5713572,motorway_link,,,,
ramp,43.7051412,-79.6128096,motorway_link,,,,
ramp,43.6920496,-79.5695503,motorway_link,,401 West,,
ramp,43.69164,-79.5697929,motorway_link,,401 West,,
ramp,43.6763604,-79.5925298,motorway_link,,,,
ramp,43.7040001,-79.5633896,motorway_link,,401 East,,
ramp,43.6987504,-79.574233,motorway_link,,409 East;409 Est,,
ramp,43.6993124,-79.5743241,motorway_link,,409 West;409 Ouest,,
ramp,43.6859848,-79.600403,motorway_link,Fasken Drive,,,
ramp,43.6866442,-79.6008335,motorway_link,Fasken Drive,,,
ramp,43.3951736,-79.7564246,motorway_link,Toronto,QEW;403,,
ramp,43.3952866,-79.7563846,motorway_link,Hamilton,QEW;403,,
ramp,43.3956568,-79.7567446,motorway_link,Hamilton,QEW;403,,
ramp,43.7375421,-79.4304546,motorway_link,,401 East,,
ramp,43.7378842,-79.4299733,motorway_link,,401 East,,
ramp,43.695695,-79.6093154,motorway_link,Highway 427 North,427 North,,
ramp,43.6948167,-79.6099706,motorway_link,,427 South;401 West,,
ramp,43.6931015,-79.6106263,motorway_link,,427 South;401 West,,
ramp,43.6973891,-79.6035518,motorway_link,,427 North;427 Nord,,
ramp,43.700519,-79.6106346,motorway_link,Viscount Road;Airport Road,7,,
ramp,43.6930289,-79.6111371,trunk_link,,,,
ramp,43.688221,-79.614345,motorway_link,,7,,
ramp,43.6990766,-79.6099298,motorway_link,Terminal 3,,,
ramp,43.7029724,-79.6115969,motorway_link,Viscount Road;Airport Road;Pearson Airport,7,,
ramp,43.6879891,-79.61235,trunk_link,Terminal 1;Terminal 3,409;401;427,,
ramp,43.6931015,-79.6106263,motorway_link,,409;427 North,,
ramp,43.6850641,-79.5988763,motorway_link,Pearson Airport;Pearson Aéroport,,,
ramp,43.6865215,-79.6121741,trunk_link,,,,
ramp,43.6845491,-79.6105173,trunk_link,,,,
ramp,43.6875218,-79.6128298,trunk_link,Terminal 1;Terminal 3,409 East;401 East;427 North,,
ramp,43.6883946,-79.6127519,trunk_link,Terminal 1 Departures,,,
ramp,43.6870484,-79.6132604,trunk_link,Terminal 1 Arrivals,,,
ramp,43.684975,-79.614004,trunk_link,Terminal 1;Terminal 3,409 East;401 East;427 North,,
ramp,43.6848614,-79.614779,trunk_link,Ground Transportation,,,
ramp,43.685609,-79.6074831,trunk_link,Terminal 1;Terminal 3,401;409;427,,
ramp,43.6857096,-79.6060843,trunk_link,Terminal 1;Terminal 3,401;409;427,,
ramp,43.4259579,-79.7274192,motorway_link,Hamilton,QEW;403,,
ramp,43.4226176,-79.7230194,motorway_link,Toronto,QEW;403,,
ramp,43.4240081,-79.7255923,motorway_link,Toronto,QEW;403,,
ramp,43.424029,-79.7254075,motorway_link,Hamilton,QEW;403,,
ramp,43.500059,-79.6743021,motorway_link,,13,,
ramp,43.5005002,-79.6740167,motorway_link,,13,,
ramp,43.7293358,-79.3296619,motorway_link,,,,
ramp,43.6157272,-79.6286123,motorway_link,,403 East;401 East;410 North,,
ramp,43.711701,-79.5050821,motorway_link,,400 North,,
ramp,43.7119368,-79.5047572,motorway_link,,400 North,,
ramp,43.6671475,-79.5901591,motorway_link,,427 South;427 Sud,,
ramp,43.6446325,-79.6501259,motorway_link,Brampton,410,,
ramp,43.637569,-79.6631477,motorway_link,,,,
ramp,43.6421358,-79.6626878,motorway_link,,,,
ramp,43.6393885,-79.6623614,motorway_link,,,,
ramp,43.6336291,-79.6525165,motorway_link,,,,
ramp,43.6376601,-79.6569427,motorway_link,,,,
ramp,43.6383955,-79.6600567,motorway_link,,,,
ramp,43.6388248,-79.6584106,motorway_link,,,,
ramp,43.6405624,-79.6521494,motorway_link,Toronto,,,
ramp,43.6413041,-79.6512816,motorway_link,Toronto,,,
ramp,43.6369213,-79.6558189,motorway_link,Hamilton,,,
ramp,43.6376942,-79.6560872,motorway_link,Hamilton,,,
ramp,43.6393491,-79.6561837,motorway_link,Hamilton,,,
ramp,43.6429414,-79.6539697,motorway_link,Hamilton,,,
ramp,43.5674255,-79.5986081,motorway_link,Toronto,QEW,,
ramp,43.6432637,-79.6542066,motorway_link,,,,
ramp,43.6429216,-79.654817,motorway_link,,,,
ramp,43.641135,-79.6514072,motorway_link,,,,
ramp,43.6408453,-79.6520435,motorway_link,,,,
ramp,43.5649251,-79.6032352,motorway_link,,,,
ramp,43.5715152,-79.5965313,motorway_link,,,,
ramp,43.5687571,-79.6006707,motorway_link,Hamilton,QEW,,
ramp,43.5693643,-79.6015112,motorway_link,Hamilton,QEW,,
ramp,43.5678607,-79.5996979,motorway_link,Toronto,QEW,,
ramp,43.5691626,-79.5984047,motorway_link,Toronto,QEW,,
ramp,43.6737729,-79.7028403,motorway_link,,410 North,,
ramp,43.6741828,-79.703132,motorway_link,,410 North,,
ramp,43.674045,-79.7046859,motorway_link,Highway 407 ETR,407 ETR,,
ramp,43.6736449,-79.7045392,motorway_link,Highway 407 ETR,407 ETR,,
ramp,43.7040289,-79.6810623,motorway_link,,,,
ramp,43.6978983,-79.6809842,motorway_link,,407 ETR East,,
ramp,43.7030354,-79.6819463,motorway_link,,,,
ramp,43.703205,-79.6809631,motorway_link,,,,
ramp,43.8293786,-79.4544933,motorway_link,,407 ETR West,,
ramp,43.8290027,-79.4545191,motorway_link,,407 ETR West,,
ramp,43.8650941,-79.3750276,motorway_link,Richmond Hill;Markham;16th Avenue,73,,
ramp,43.8654715,-79.3758057,motorway_link,Toronto,404 South,,
ramp,43.8433713,-79.3710951,motorway_link,,407 East,,
ramp,43.8434489,-79.371158,motorway_link,,407 ETR West,,
ramp,43.8439032,-79.3688116,motorway_link,Newmarket,404 North,,
ramp,43.844188,-79.3690482,motorway_link,Newmarket,404 North,,
ramp,43.8469085,-79.3702314,motorway_link,Newmarket,404 North,,
ramp,43.8472838,-79.3703726,motorway_link,Newmarket,404 North,,
ramp,43.8470678,-79.3712991,motorway_link,,407 ETR,,
ramp,43.8467532,-79.371248,motorway_link,,407 ETR,,
ramp,43.8470552,-79.3714493,motorway_link,Toronto,404 South,,
ramp,43.8467261,-79.3714079,motorway_link,Toronto,404 South,,
ramp,43.8468692,-79.370452,motorway_link,Newmarket,404 North,,
ramp,43.8472249,-79.3705632,motorway_link,Newmarket,404 North,,
ramp,43.4362057,-79.7967222,motorway_link,Truck inspection station,,,
ramp,43.4224967,-79.8119271,motorway_link,Truck inspection station,,,
ramp,43.6508101,-79.5662409,motorway_link,,,,
ramp,43.7628302,-79.3872836,motorway_link,,401 East,,
ramp,43.7629729,-79.3866838,motorway_link,,401 East,,
ramp,43.7667146,-79.3647906,motorway_link,,401 West,,
ramp,43.6172769,-79.761759,motorway_link,,407 ETR East,,
ramp,43.6183435,-79.7629218,motorway_link,,407 ETR West,,
ramp,43.615054,-79.7588005,motorway_link,,407 ETR East,,
ramp,43.6151661,-79.7677101,motorway_link,Mississauga Road,,,
ramp,43.6197298,-79.7652926,motorway_link,,407 ETR West,,
ramp,43.621108,-79.7579924,motorway_link,,1,,
ramp,43.5069677,-79.7452639,motorway_link,,407 ETR East,,
ramp,43.5047811,-79.7525183,motorway_link,Oakville;Halton Hills,3,,
ramp,43.5094232,-79.7486149,motorway_link,,407 ETR East,,
ramp,43.5100343,-79.7494218,motorway_link,,407 ETR West,,
ramp,43.508704,-79.7483042,motorway_link,,407 ETR West,,
ramp,43.6061237,-79.7468223,motorway_link,London,401 West;401 Ouest,,
ramp,43.5268883,-80.2669619,trunk_link,Acton;Cambridge,7 East,,
ramp,43.5267761,-80.2651164,trunk_link,Hamilton,6 South,,
ramp,43.5277005,-80.263563,trunk_link,Fergus;Mount Forest,6 North,,
ramp,43.5252233,-80.2662879,trunk_link,Hamilton,6 South,,
ramp,43.6700842,-79.7000599,motorway_link,Highway 410 South,410 South,,
ramp,43.667412,-79.6996374,motorway_link,Highway 410 South,410 South,,
ramp,43.6675437,-79.7004091,motorway_link,,410 North,,
ramp,43.6664915,-79.7007142,motorway_link,,410 North,,
ramp,43.666187,-79.7008668,motorway_link,,410 North,,
ramp,43.6666553,-79.6990172,motorway_link,Highway 410 South,410 South,,
ramp,43.6664023,-79.6987623,motorway_link,Highway 410 South,410 South,,
ramp,43.6706226,-79.700834,motorway_link,,410 North,,
ramp,43.6715371,-79.7012814,motorway_link,,410 North,,
ramp,43.6712328,-79.7011093,motorway_link,,410 North,,
ramp,43.6713513,-79.6994687,motorway_link,Highway 410 South,410 South,,
ramp,43.6716389,-79.699264,motorway_link,Highway 410 South,410 South,,
ramp,43.82276,-79.545661,motorway_link,Rutherford Road,73,,
ramp,43.7769469,-79.5636375,motorway_link,Pine Valley Drive,57,,
ramp,43.6341979,-79.6513871,motorway_link,Toronto,401 East Collector,,
ramp,43.8285789,-79.5436764,motorway_link,Barrie,400 North,,
ramp,43.833177,-79.546932,motorway_link,Rutherford Road,73,,
ramp,43.8282117,-79.5465913,motorway_link,Toronto,400 South,,
ramp,43.8282449,-79.5451935,motorway_link,Barrie,400 North,,
ramp,43.8086806,-79.546815,motorway_link,Toronto,400 South,,
ramp,43.8092984,-79.5440068,motorway_link,Toronto,400 South,,
ramp,43.8797048,-79.5564823,motorway_link,ONRoute Service Centre,,,
ramp,43.4119824,-80.3915585,motorway_link,,,,
ramp,43.4090571,-80.3918541,motorway_link,Region of Waterloo,38,,
ramp,43.4104775,-80.3920971,motorway_link,,38,,
ramp,43.41018,-80.3915383,motorway_link,,38,,
ramp,43.6147285,-79.5465091,motorway_link,Pearson Airport,427,,
ramp,43.615265,-79.5417915,motorway_link,,,,
ramp,43.7682669,-79.3390927,motorway_link,,401 East,,
ramp,43.7683897,-79.3372181,motorway_link,,401 West,,
ramp,43.7667725,-79.338415,motorway_link,Downtown,DVP South,,
ramp,43.6398826,-79.3845024,motorway_link,,,,
ramp,43.643238,-79.377451,motorway_link,,,,
ramp,43.6446697,-79.3740526,motorway_link,,,,
ramp,43.6449738,-79.3728882,motorway_link,,,,
ramp,43.6448903,-79.3735167,motorway_link,,,,
ramp,43.644627,-79.3744042,motorway_link,,,,
ramp,43.6421672,-79.3797671,motorway_link,,,,
ramp,43.6438292,-79.3762536,motorway_link,,,,
ramp,43.6457306,-79.3710301,motorway_link,,,,
ramp,43.6458392,-79.3704265,motorway_link,,,,
ramp,43.6455328,-79.3719308,motorway_link,,,,
ramp,43.6453122,-79.3729477,motorway_link,,,,
ramp,43.6455076,-79.372456,motorway_link,,,,
ramp,43.6454458,-79.3727687,motorway_link,,,,
ramp,43.6412898,-79.3820052,motorway_link,,,,
ramp,43.6417911,-79.3810077,motorway_link,,,,
ramp,43.6400435,-79.3843005,motorway_link,,,,
ramp,43.6393161,-79.3898518,motorway_link,,,,
ramp,43.6391105,-79.3907553,motorway_link,,,,
ramp,43.638585,-79.3939338,motorway_link,,,,
ramp,43.6383935,-79.3950481,motorway_link,,,,
ramp,43.6383521,-79.3934044,motorway_link,,,,
ramp,43.6381008,-79.3949239,motorway_link,,,,
ramp,43.4149033,-80.4039868,motorway_link,Highway 8 West - Kitchener/Waterloo,8,,
ramp,43.4366789,-79.7114007,motorway_link,Truck inspection station,,,
ramp,43.4321608,-79.7159175,motorway_link,Truck inspection station,,,
ramp,43.7455278,-79.6293649,motorway_link,,407 ETR,,
ramp,43.7461342,-79.6294534,motorway_link,,407 ETR,,
ramp,43.7484285,-79.6296615,motorway_link,Express Toll Route West,407 ETR West,,
ramp,43.7511683,-79.6323999,motorway_link,Highway 427 South;Toronto;Airport,427 South,,
ramp,43.7484166,-79.6307205,motorway_link,Highway 427 South,427 South,,
ramp,43.7479251,-79.6296084,motorway_link,,407 ETR,,
ramp,43.7071417,-79.613924,motorway_link,,,,
ramp,43.7010495,-79.6108497,motorway_link,,,,
ramp,43.7011772,-79.6106682,motorway_link,Highway 401 East via 409,,,
ramp,43.7017481,-79.6109381,motorway_link,Highway 401 East via 409,,,
ramp,43.7017383,-79.6111244,motorway_link,,,,
ramp,43.6972221,-79.6076898,motorway_link,,,,
ramp,43.6972221,-79.6076898,motorway_link,Highway 427 South,427,,
ramp,43.4524283,-80.1233107,motorway_link,Toronto,401 East,,
ramp,43.7672997,-79.3635509,motorway_link,,,,
ramp,43.6546419,-79.5670142,motorway_link,,,,
ramp,43.6304206,-79.6474022,motorway_link,Brampton,410,,
ramp,43.6304682,-79.6473127,motorway_link,,401 Collectors,,
ramp,43.6742941,-79.5660919,motorway_link,,,,
ramp,43.8467308,-79.3240083,motorway_link,,65,,
ramp,43.8462869,-79.3238274,motorway_link,,407 ETR East,,
ramp,43.7746251,-79.5705541,motorway_link,,407 ETR West,,
ramp,43.7744603,-79.5705705,motorway_link,,407 ETR West,,
ramp,43.7770049,-79.5713647,motorway_link,,407 ETR West,,
ramp,43.7733417,-79.5703983,motorway_link,,407 ETR East,,
ramp,43.7708544,-79.5695937,motorway_link,,407 ETR East,,
ramp,43.7594594,-79.53204,motorway_link,Finch Avenue,,,
ramp,43.7551531,-79.5328128,motorway_link,,,,
ramp,43.6356481,-79.4691291,motorway_link,,,,
ramp,43.6262846,-79.488907,motorway_link,Gardiner Expressway West,,,
ramp,43.6260079,-79.4895572,motorway_link,Gardiner Expressway West,,,
ramp,43.8393155,-79.3715674,motorway_link,407 ETR,407 West,,
ramp,43.5378355,-80.2806762,trunk_link,Willow Road,,,
ramp,43.5384328,-80.2819738,trunk_link,Willow Road,,,
ramp,43.5385821,-80.2808467,trunk_link,Fergus;Mount Forest,6 North,,
ramp,43.5375816,-80.2820179,trunk_link,Hamilton,6 South,,
ramp,43.5324085,-80.2747761,trunk_link,Hamilton,6 South,,
ramp,43.5328576,-80.2738151,trunk_link,Paisley Road,,,
ramp,43.5430995,-80.2881931,trunk_link,,,,
ramp,43.5439212,-80.2881286,trunk_link,Fergus;Mount Forest,,,
ramp,43.5429688,-80.2894527,trunk_link,Hamilton,6 South,,
ramp,43.7521278,-79.4094848,motorway_link,,,,
ramp,43.7525945,-79.408385,motorway_link,,,,
ramp,43.7528686,-79.4077088,motorway_link,,,,
ramp,43.7527519,-79.4102532,motorway_link,,401 West,,
ramp,43.7540338,-79.4081657,motorway_link,,401 West,,
ramp,43.7559747,-79.4052549,motorway_link,,,,
ramp,43.7553143,-79.4077775,motorway_link,,,,
ramp,43.7553668,-79.407813,motorway_link,,,,
ramp,43.7716325,-79.5758099,motorway_link,,57,,
ramp,43.4092277,-80.3924882,motorway_link,Toronto,401 East,,
ramp,43.6825561,-79.6925985,motorway_link,,4,,
ramp,43.6868279,-79.6901176,motorway_link,,407 ETR East,,
ramp,43.6899687,-79.6943916,motorway_link,,407 ETR West,,
ramp,43.6854322,-79.6880022,motorway_link,,407 ETR East,,
ramp,43.6925547,-79.6885052,motorway_link,,4,,
ramp,43.6883826,-79.6919731,motorway_link,,407 ETR West,,
